#OIII_Hb SII_Ha NII_Ha_both V
0.1541804321118239 1.2148462984761728 0.11958662263751178 72.0
0.18052728291340975 1.2191071601280044 0.12250710255095311 72.0
0.21426086677754175 1.192305708882636 0.12326363472339431 72.0
0.235856568752974 1.162139549212686 0.12205399043616262 72.0
0.265006605660587 1.1402198755409059 0.12216333837416166 72.0
0.122969094393747 1.2166520822595888 0.11675998190138089 72.0
0.15545750145184242 1.2207055878811555 0.1190147040309418 72.0
0.18269990333604255 1.2247825071768705 0.12143759708149461 72.0
0.21402214870043296 1.2071104702157849 0.12422108001407735 72.0
0.23573039737940624 1.1993157849074847 0.12327284896938585 72.0
0.26533677796791766 1.1495718134817257 0.12441291328679938 72.0
0.1560946306394276 1.2280035953526007 0.11841714353647047 72.0
0.18358299235101713 1.208046371285986 0.12102644955108885 72.0
0.21420782965444923 1.212247735078834 0.12369358141728003 72.0
0.23532640248338685 1.2146720307117076 0.12422801330972343 72.0
0.2543305128653473 1.1788178735234707 0.12526685889464223 72.0
0.18440748541232002 1.2149009448302985 0.12042484256929502 72.0
0.21436692159660442 1.2187844306252147 0.12303612428133053 72.0
0.23603314711763596 1.1987684814182993 0.12420990414560253 72.0
0.2535802895621828 1.2000218224225114 0.126651358754426 72.0
0.21426086677754175 1.2018311657165486 0.12290533856633874 72.0
0.2367387435066447 1.2048731582218524 0.12360688387081865 72.0
0.2535802895621828 1.2057318051888744 0.12599437068872965 72.0
0.2366128281997688 1.2122741929629743 0.12292704759141841 72.0
0.2548138410348738 1.1896185127241066 0.1259233175550443 72.0
0.2545239086857002 1.1964749712506435 0.12523857593985785 72.0
-3.0144118745022768 1.0220068755197966 0.419577602382917 72.0
-2.9993056841336454 1.1453811632582094 0.3587339414193062 72.0
-3.001217730168264 1.5022517450064543 0.4178397865949503 72.0
-3.0721935081360474 1.8866486499232094 0.9110561689813044 72.0
-0.30691529692514224 0.7538844965254015 0.2845263099421155 72.0
-4.235756598287242 0.8347776855029341 0.520517877305688 72.0
-4.198658042403334 0.826792616550242 0.5087886890483307 72.0
-4.190150852177143 0.8191472318578349 0.5031728657575699 72.0
-4.185299695137204 0.8123613950761893 0.4992799094267245 72.0
-4.181793907497711 0.8067084199812353 0.4959774160850591 72.0
-4.179069852819449 0.8016680040583767 0.49325210206391806 72.0
-4.178244172745777 0.797021841691176 0.49101929003693484 72.0
-4.179050175516131 0.7926071812998045 0.48923315956615576 72.0
-4.178683029408902 0.7885779518650659 0.48746457572057 72.0
-4.178755122902582 0.7850671601614297 0.4861661517223982 72.0
-4.047217240329902 0.7862150081596794 0.4375802823052544 72.0
-4.046868774816555 0.7834653970808636 0.4364556079417391 72.0
-4.04718334946548 0.7803682968008425 0.4353549118745784 72.0
-4.045145084776522 0.7776610557313169 0.43405376012251207 72.0
-4.045487346919022 0.7749099380588934 0.43315721218802633 72.0
-4.048079926479707 0.772248605859183 0.43238035488369436 72.0
-4.048730496851382 0.7696004266624795 0.43155866517829056 72.0
-4.049615670971651 0.7671163636738699 0.4309365616235665 72.0
-4.050605113669222 0.764715980345903 0.43033188183481064 72.0
-4.051689751143585 0.7623316123679245 0.42975884408952586 72.0
-4.052992939317542 0.7600996286746937 0.4293294158607879 72.0
-3.897943807424811 0.7590142313073315 0.3792700591574666 72.0
-3.898459127441651 0.7574529883854779 0.37891334645985086 72.0
-3.8990438969405075 0.7556144736247808 0.37854168173236197 72.0
-3.899870796640192 0.7538344387073713 0.37827854922118564 72.0
-3.900215803396422 0.7519715528685291 0.37793422321162246 72.0
-3.901252471175182 0.7501225267834002 0.37763348231153254 72.0
-3.9024303605686286 0.7483402287288464 0.37737972915083373 72.0
-3.9037506168103886 0.7464951944333326 0.3771845236811571 72.0
-3.9051796196452 0.7447112827707822 0.37705306081324225 72.0
-3.9068235503037516 0.7431643295223886 0.3770571425095126 72.0
-3.910766268634602 0.7415312083654143 0.3770369015201404 72.0
-3.719103081771116 0.7362477192503628 0.32250482532963015 72.0
-3.7195809912238005 0.7352768692946801 0.3225668792183673 72.0
-3.7200366325412633 0.7339444125860141 0.3225041108602228 72.0
-3.721292116662025 0.7325283979524138 0.3225467325048779 72.0
-3.721497905506117 0.7312692409360562 0.32248850487888975 72.0
-3.7223907856959086 0.7299474953927788 0.3225000955276391 72.0
-3.723400346442357 0.7286023888848217 0.32258348238057394 72.0
-3.724527398930581 0.7271628541926669 0.32261256290419055 72.0
-3.725749757483785 0.7257934472210772 0.32270115412687556 72.0
-3.727091387309753 0.7245645762366886 0.3229056102131889 72.0
-3.7284836554883687 0.7231836923894 0.32306677747663154 72.0
-3.47689113961937 0.7098931302246428 0.2591093396681713 72.0
-3.4762925434268173 0.7091639346911631 0.25926905449789883 72.0
-3.475798672464081 0.7084042303891153 0.259426534695975 72.0
-3.4755000231740985 0.7074994949251064 0.2596871806880356 72.0
-3.4752275226312244 0.7065209552571908 0.2599037060758377 72.0
-3.4776209807714364 0.7053866269294289 0.2601225709890201 72.0
-3.477542724813167 0.7045078459295693 0.260346048141104 72.0
-3.477503602121279 0.7033855454943579 0.26052080808187417 72.0
-3.477542724813167 0.7025047134135671 0.26081595034405575 72.0
-3.4777905837375207 0.7014441250628038 0.2611680582842041 72.0
-3.4781299885018417 0.7003550760466192 0.26156695644770767 72.0
-3.1228591102151793 0.6661667718496033 0.17513001408030549 72.0
-3.1186267571634323 0.6659273909448259 0.17533581158743955 72.0
-3.114469166811908 0.6653822335782102 0.17564855990224437 72.0
-3.110390197819297 0.6647091598090458 0.17599370706742246 72.0
-3.1063935689798274 0.6640831820063928 0.17629970251907132 72.0
-3.1024773718436816 0.6633076179688832 0.17661657025006366 72.0
-3.0986125228794843 0.6626258981296735 0.1769760715729367 72.0
-3.0943713956803824 0.6615339817797155 0.17744364842324553 72.0
-3.0951763001990558 0.661071224518001 0.17788865803681367 72.0
-3.0915257045742797 0.6601680284469773 0.17825068906015618 72.0
-3.088033173103357 0.6593731749612487 0.17893804056259088 72.0
-2.49679512447935 0.5514798037761333 0.023032390305474663 72.0
-2.472576341317936 0.5502993160022762 0.02240619272398709 72.0
-2.4473926137053867 0.549257957030813 0.021916945356263363 72.0
-2.421693226995678 0.5487192796510294 0.021401561668875656 72.0
-2.3902988976206005 0.5471196936462653 0.020542390499358156 72.0
-2.3690638809358084 0.5460499622655625 0.020109265474111824 72.0
-2.3391060756909625 0.5447665017415311 0.019891449831990194 72.0
-2.3077966302671626 0.5438676046698752 0.019675193276103266 72.0
-2.274072041151618 0.5429538331734804 0.019948407225555347 72.0
-2.2378092600819866 0.5418716141139144 0.020740290467399326 72.0
-2.207496248965348 0.5406651772400102 0.023252839433641665 72.0
-1.7547341605425386 0.466416869250844 -0.10247563929181254 72.0
-1.7015617746892402 0.46406476735722885 -0.10467153842509187 72.0
-1.6481843743831093 0.4619720988943967 -0.10669589019585839 72.0
-1.5896446165655294 0.4597563110034889 -0.10884521576962672 72.0
-1.5267466629082658 0.4575717507830804 -0.11086193698894796 72.0
-1.4609866650604872 0.45498046718198387 -0.11274214794798353 72.0
-1.3865599013412098 0.4524243558765714 -0.11444757528749672 72.0
-1.310371532510254 0.4499680253624063 -0.11527983099505065 72.0
-1.2220297433601317 0.4473895365061242 -0.11490420992546574 72.0
-1.1361301544509539 0.44461237586262137 -0.11133921601323508 72.0
-1.0363868696972967 0.44207501715181835 -0.1002729280714327 72.0
-1.1335649668208931 0.4238427111276037 -0.15342029575886024 72.0
-1.0667709359734048 0.4205063363711672 -0.15612429410638465 72.0
-0.9913998282380825 0.41709958077921144 -0.15891685792266294 72.0
-0.9126445699459488 0.4126712568532414 -0.161442267846086 72.0
-0.8351714656555186 0.40851784996901674 -0.16350881477431023 72.0
-0.749165420003316 0.4042959777449049 -0.16504844034415306 72.0
-0.656768705435961 0.4001822392164683 -0.16535466570032645 72.0
-0.5754777029133672 0.39554260522874835 -0.1643491188088881 72.0
-0.4839540614797123 0.39105677571866854 -0.16111857133490837 72.0
-0.3947596179007853 0.3860404165295522 -0.15444863681467277 72.0
-0.31167808328008084 0.3810950625366776 -0.14290823377827033 72.0
-0.5726762136427527 0.3848685263584215 -0.1881422045554022 72.0
-0.49742267834137405 0.38038466697425155 -0.18976849072288007 72.0
-0.41914342254200426 0.3755122849523483 -0.1908899597511502 72.0
-0.3508209699518562 0.3706333078730268 -0.19125470999643326 72.0
-0.2744068582334973 0.3656724934916471 -0.19051211607029628 72.0
-0.208983416145639 0.36083758413564515 -0.1889213277408331 72.0
-0.13987170345779898 0.3556289845623386 -0.1865790189636256 72.0
-0.0771655929003818 0.3507599264347188 -0.18326782800493702 72.0
-0.016955868073436683 0.34550596233442704 -0.1799967990548546 72.0
0.02987056400395253 0.3407398032096951 -0.17700197820566352 72.0
0.07243372596838782 0.33536039377950233 -0.17429967294755494 72.0
-0.08859733714403652 0.34864433616943363 -0.20367707692905912 72.0
-0.037517014342788986 0.34360031207563124 -0.2022239984098242 72.0
0.016615547557177382 0.3387805360630608 -0.2007100985346879 72.0
0.06133936683706735 0.3342017663537051 -0.19928694332160202 72.0
0.10591874028637262 0.3296633158296987 -0.19768120697591224 72.0
0.14160653011825053 0.32530541571608834 -0.19666654297951391 72.0
0.17437966574898703 0.32005363906751444 -0.19604970386615286 72.0
0.20436420462100532 0.3159762108467493 -0.19604343010589323 72.0
0.2353769224022368 0.31191298265415385 -0.19622161255442408 72.0
0.2572464649073713 0.30744280305733107 -0.1968081631273847 72.0
0.27620896660485833 0.3037361445073236 -0.19735732671076872 72.0
-0.30140364961265537 0.8029371587198435 0.22706713146277815 72.0
-4.23170236515644 0.8952071328283489 0.45468663254270536 72.0
-4.194458364931387 0.8874330620166712 0.4427925554143645 72.0
-4.183931125935161 0.8796898565728034 0.43706484156189157 72.0
-4.18096303714529 0.8733023764243486 0.43299251579924364 72.0
-4.177211009644984 0.8678416244443365 0.4294073960439552 72.0
-4.174437578001976 0.8633216766616167 0.4265869384189355 72.0
-4.173640082592211 0.8592817068962857 0.42430932360469736 72.0
-4.174288341484857 0.8554806309659994 0.4222946754758303 72.0
-4.1739511261019455 0.8521741557193188 0.4205580507543189 72.0
-4.173763177345083 0.8491524280915179 0.4189508867699483 72.0
-4.0425986566098135 0.8485676659318316 0.3701032080584264 72.0
-4.042191652892444 0.8461975858542782 0.3686938439511589 72.0
-4.041761123118662 0.8436497193243006 0.3671953341174139 72.0
-4.040248091648217 0.841542119805851 0.36596862576569417 72.0
-4.040615125931828 0.8395882358547174 0.36501387596738744 72.0
-4.0409108856326075 0.8374492391501502 0.36393144005502703 72.0
-4.041584251268177 0.8355980125401105 0.36311102056643996 72.0
-4.0422969584511685 0.8338498742001668 0.3622948188796412 72.0
-4.045381265017222 0.8322096358325307 0.3616561406640985 72.0
-4.046356264430304 0.8304831142494169 0.36090015327021985 72.0
-4.047667755830912 0.8290798925366826 0.3604693139583566 72.0
-3.8928578941669274 0.8261073325929017 0.3107223017399202 72.0
-3.893129455521346 0.8247986805991967 0.309994218076285 72.0
-3.893673088178034 0.823610998201155 0.3095214880627733 72.0
-3.8942174021855585 0.8223157305470167 0.30894836083991833 72.0
-3.894557945198305 0.8213154442605369 0.30857741698814617 72.0
-3.895649480757265 0.8202113491449814 0.30826879591478334 72.0
-3.896641060133437 0.8190286339002295 0.30782276121503577 72.0
-3.8979781430758473 0.818029931422102 0.30765053816072924 72.0
-3.8992504743101404 0.8168960870338207 0.30728410044580584 72.0
-3.900872072273533 0.816090414486365 0.30725814106651783 72.0
-3.902360984453161 0.815073131925467 0.30704565479938656 72.0
-3.710767904077238 0.8078194394461035 0.25352500028808095 72.0
-3.7112143875974954 0.8071864218424863 0.2533634434434254 72.0
-3.7138804974096375 0.8063915494924142 0.25309643864901443 72.0
-3.7145327095399425 0.8057644896888526 0.2530162060740843 72.0
-3.715140823266237 0.8049681798557061 0.25279054813227175 72.0
-3.7159755496773546 0.8042996690737741 0.25280494292151906 72.0
-3.716811883546576 0.8035337406893999 0.2526494837394876 72.0
-3.717921945422846 0.8028872925485931 0.25264960364664857 72.0
-3.718989371278517 0.8021910065096894 0.252571010697718 72.0
-3.7203330559515444 0.8016012801529153 0.2526889526467411 72.0
-3.721589398524184 0.8009348704512734 0.25271171097502665 72.0
-3.469928431162622 0.7852350613559383 0.1905611032924563 72.0
-3.4691346377787533 0.7848415597749074 0.19043247877080136 72.0
-3.468636058479798 0.7846400037387642 0.19051660663610123 72.0
-3.4680742450593827 0.784175291864631 0.19049816115087975 72.0
-3.46780636283092 0.7837646111599932 0.19067301327595707 72.0
-3.467462185439849 0.783270206841329 0.1906838592832566 72.0
-3.4673857386024918 0.7828908783248999 0.19088420301526812 72.0
-3.469838736637591 0.7824786676173718 0.19098386854127708 72.0
-3.4699668773448535 0.7821964526591998 0.19124779950776624 72.0
-3.4700181442160245 0.7815716561109298 0.19138080328187906 72.0
-3.470338699346315 0.7814396046076572 0.19175936408133845 72.0
-3.114096250876194 0.7443874135873064 0.10832147511031116 72.0
-3.1098137984429264 0.7446819495840324 0.10853585824186719 72.0
-3.1054291964010297 0.7443362802329008 0.10860060390588724 72.0
-3.101302236856925 0.7442893968907291 0.10885949292125639 72.0
-3.097083765553644 0.7439796475247499 0.10900325067491703 72.0
-3.0931157022271143 0.7441161128110518 0.10936404573355804 72.0
-3.0890555942500213 0.7437284907447093 0.10953425926895004 72.0
-3.0852180093425186 0.7436888404106959 0.10988585355783141 72.0
-3.0853342834828457 0.743165665898053 0.11013662905345617 72.0
-3.0816970034971476 0.7430680788666525 0.11069292974436268 72.0
-3.077980779601856 0.7429833351568899 0.11118159555199787 72.0
-2.484669363966273 0.6321390156839063 -0.03835266470535476 72.0
-2.4596454945482216 0.6312836218959935 -0.039077165832421414 72.0
-2.434659941698686 0.6308160481187064 -0.03946464404101429 72.0
-2.403897952281887 0.6304585223416311 -0.04024512167646511 72.0
-2.3834089696909078 0.6297615499579425 -0.0409662186575458 72.0
-2.354165248581052 0.6290658218918544 -0.04112213958080385 72.0
-2.323397830417982 0.6283544024750043 -0.04163287259588953 72.0
-2.290289182525551 0.627392839831358 -0.041869251081063354 72.0
-2.2542851740195395 0.6274234299860498 -0.04154353528093167 72.0
-2.219006205357767 0.626719151276965 -0.040797311969386525 72.0
-2.187701772510311 0.6260295003985187 -0.038379013600833074 72.0
-1.7424894168093847 0.5423995654679643 -0.1610667312364614 72.0
-1.6906679801240174 0.5406597352038747 -0.1630525453452395 72.0
-1.6368582903020503 0.539085434413826 -0.16493850071814412 72.0
-1.577131224566745 0.5369048048929365 -0.16688168409152085 72.0
-1.5145341160276482 0.5346282712343884 -0.16881021348234881 72.0
-1.44786737892188 0.5320692552784897 -0.17053901512526715 72.0
-1.3735569746687053 0.5302950174459996 -0.1716029826091131 72.0
-1.2967258220033988 0.5276112299235138 -0.17251554877262448 72.0
-1.2071742330224275 0.5251063842138148 -0.17211023486380816 72.0
-1.1213231270174444 0.5224667793208719 -0.1686035960642129 72.0
-1.0208706438523847 0.5197725724099946 -0.1583148067279876 72.0
-1.123401163865924 0.49557398408949427 -0.2144797838967986 72.0
-1.055685155868522 0.4923019256776047 -0.21699530696860064 72.0
-0.9807175042382683 0.4886787937185248 -0.2193383214202719 72.0
-0.9011486929719952 0.4846692589018754 -0.22162295310989066 72.0
-0.824053529904454 0.4805128044888009 -0.22337849576264354 72.0
-0.7371219453176945 0.4761793996654679 -0.2246170085229538 72.0
-0.6446634384876192 0.4715596859239679 -0.2247131368193491 72.0
-0.5634080432052304 0.4666099849551355 -0.22357702726165235 72.0
-0.4707621947303394 0.46129716637762214 -0.2204352662174323 72.0
-0.38328298681036554 0.455842524105618 -0.21411704918773639 72.0
-0.30545622079062174 0.4501857971580722 -0.20359980589504753 72.0
-0.56231284246214 0.45308044100610395 -0.2514742919489553 72.0
-0.486516043295743 0.4483860552407082 -0.2527590610282597 72.0
-0.40855694221308586 0.4433346622457717 -0.2537089205600654 72.0
-0.33978930179593064 0.4380416635415795 -0.25388692144702935 72.0
-0.263388395936624 0.43275194626315094 -0.2531147188740219 72.0
-0.19745202971878345 0.4269694198482216 -0.2517649773602402 72.0
-0.12784955674696427 0.4214428583248139 -0.2492661067222588 72.0
-0.0673943434767922 0.4157576314545041 -0.24602399674996533 72.0
-0.007442064138638544 0.4098753536056058 -0.24300808625315884 72.0
0.039057018033443774 0.40422056749415375 -0.2402248406700946 72.0
0.08156332098038553 0.39828965403502065 -0.2378242221184503 72.0
-0.07813672203799658 0.41116380825944526 -0.2702019704779573 72.0
-0.026382685990165463 0.40751249013778684 -0.26887754815865444 72.0
